record_id,district,place_name,latitude,longitude,elevation_m,distance_to_river_m,landcover,soil_type,water_supply,electricity,road_quality,population_density_per_km2,built_up_percent,urban_rural,rainfall_7d_mm,monthly_rainfall_mm,drainage_index,ndvi,ndwi,water_presence_flag,historical_flood_count,infrastructure_score,nearest_hospital_km,nearest_evac_km,flood_risk_score,flood_occurrence_current_event,inundation_area_sqm,is_good_to_live,reason_not_good_to_live,is_synthetic,generation_date,distance_to_river_m_log1p,population_density_per_km2_log1p,rainfall_7d_mm_log1p,monthly_rainfall_mm_log1p,nearest_hospital_km_log1p,nearest_evac_km_log1p,elevation_m_yeojohnson,drainage_index_yeojohnson,ndvi_qmap,ndwi_qmap,built_up_percent_qmap,seasonal_index,terrain_roughness_index,socioeconomic_status_index,extreme_weather_index,generation_year,generation_month,generation_day,generation_dayofyear,generation_quarter,generation_date_missing,distance_to_river_m_invalid_flag,distance_to_river_m_clipped,rainfall_7d_mm_invalid_flag,rainfall_7d_mm_clipped,monthly_rainfall_mm_invalid_flag,monthly_rainfall_mm_clipped,built_up_percent_invalid_flag,built_up_percent_clipped,drainage_index_invalid_flag,drainage_index_clipped,ndvi_invalid_flag,ndvi_clipped,ndwi_invalid_flag,ndwi_clipped,elevation_m_invalid_flag,elevation_m_clipped
F113213,Kurunegala,Galakanda South,8.789415,79.993688,31.0,537.0,Wetland,Sandy,Municipal,Mixed,No road access,852.0,31.0,Rural,44.9,386.5,0.2,-0.242,0.22,Likely,0.0,62.0,8.33,20.49,0.4796,Yes,8452,No,Other,True,2024-03-13,6.93186015829694,6.748759547491679,4.565382636301585,6.1477641398897225,2.233235014859253,3.067587710654419,11.189467840287938,0.1896461246362728,-1.537691249872052,0.715217795675016,0.3857258721466417,0.6285054595130135,1.5469407058830864,0.4315477237017792,0.7242371700422886,2024,3,13,73,1,0,0,537.0,0,44.9,0,386.5,0,31.0,0,0.2,0,-0.242,0,0.22,0,31.0
F113215,Kalutara,Galanuwara Central,6.100805,80.904433,138.0,57.0,Plantation,Sandy,Well,Grid,Fair,970.0,21.9,Rural,45.7,30.5,0.573,0.268,-0.182,Unlikely,1.0,28.0,2.86,9.04,0.4655,No,6280,No,Poor infrastructure,True,2025-08-28,6.299680138496449,6.878326468291325,4.573672894369195,4.715553206521188,1.3506671834767394,2.306577114263583,28.615986411827613,0.5000258570809322,0.3615106865148254,-0.8231716109385887,-0.0728293162000558,-0.4292681642441669,0.7831993948234635,0.3755371138751242,0.6824329138171223,2025,8,28,240,3,0,0,57.0,0,45.7,0,30.5,0,21.9,0,0.573,0,0.268,0,-0.182,0,138.0
F113216,Nuwara Eliya,Udarathota Central,6.749687,80.826197,1037.0,1784.8,Forest,Loamy,Surface water,Missing,Good (paved),662.0,3.2,Rural,33.0,231.8,0.346,0.266,0.272,Likely,0.0,49.0,32.79,1.4,0.1533,No,3902,No,Other,True,2025-08-19,7.728502814077637,6.4967749901858625,4.433187297530491,5.746109163682895,3.5201649007261984,0.8754687373538999,95.98355469319542,0.316919603311364,0.3548222977134122,0.9127741025865952,-1.061884134877072,-0.5384528990905979,0.8459220472994126,0.4600264096954337,0.493163998258133,2025,8,19,231,3,0,0,1784.8,0,33.0,0,231.8,0,3.2,0,0.346,0,0.266,0,0.272,0,1037.0
F113217,Trincomalee,Welimedura,6.189266,80.107442,75.0,342.4,Agriculture,Sandy,Well,Off-grid (solar),Fair,408.0,28.6,Rural,98.5,1436.4482849540348,0.682,-0.047,0.31,Likely,1.0,29.0,7.69,7.12,0.2333,Yes,29809,No,High flood risk; Poor infrastructure,True,2024-05-16,6.72118199686948,6.013715156042802,5.008629003409769,7.324897843379736,2.162172939277301,2.0943301541735866,19.63168597060272,0.5825874691193648,-0.7953216439546776,1.044408794872596,0.262685760683737,0.982107555845136,0.7766112331601401,0.4903806130197408,0.8892276471264151,2024,5,16,137,2,0,0,342.4,0,98.5,0,1436.4482849540348,0,28.6,0,0.682,0,-0.047,0,0.31,0,75.0
F113219,Polonnaruwa,Pahalamedura South,6.438589,81.482033,71.0,1343.2,Plantation,Loamy,Well,Missing,Fair,349.0,17.5,Rural,37.0,240.7,0.613,0.185,-0.132,Unlikely,0.0,6.0,35.72,30.467885425994353,0.5106,Yes,12269,No,Poor infrastructure,True,2024-09-07,7.512397832058275,5.857933154483459,4.479599685043052,5.774149511252679,3.6033215657522897,3.448967515491585,18.970596793878556,0.530692048982267,0.061512636552498,-0.6333171952445414,-0.2966067370967752,-0.9579924460802616,0.6526177370972447,0.2944697542278853,0.6816878174224469,2024,9,7,251,3,0,0,1343.2,0,37.0,0,240.7,0,17.5,0,0.613,0,0.185,0,-0.132,0,71.0
F113220,Colombo,Pahalakanda Central,8.66535,80.675406,84.0,2072.0,Forest,Peaty,Municipal,Grid,Good (paved),1478.0,57.9,Urban,172.3,381.2,0.62,-0.07,0.135,Likely,0.0,63.0,1.73,29.284272717371923,0.3875,Yes,8372,No,Other,True,2025-02-10,7.847527256043567,7.2991214627108,5.40940854194842,6.136366671252476,1.0043016091968684,3.410628525529132,21.068008817246273,0.5360138444109808,-0.8735150946146939,0.40063525047383,1.5542696066845807,0.5763601348662646,0.8446468945976235,0.7816486680504546,0.8964924836637956,2025,2,10,41,1,0,0,2072.0,0,172.3,0,381.2,0,57.9,0,0.62,0,-0.07,0,0.135,0,84.0
F113221,Kegalle,Ihalapitiya,7.962473,80.552008,11.0,1176.9,Agriculture,Peaty,Tube-well,Missing,Poor (unpaved),334.0,41.8,Rural,9.5,135.5,0.597,0.382,0.002,Unlikely,0.0,43.0,0.19,0.13,0.607,No,8053,No,Other,True,2024-05-29,7.417158541906943,5.814130531825066,4.105933122810341,5.37837809395426,0.173953307123438,0.1222176327242492,5.576807158975968,0.5184782415151273,0.7546642694731029,-0.1068412589070134,0.8920383589928601,1.1781779230685814,0.6625242034885733,0.4458423836312956,0.5473621600320644,2024,5,29,150,2,0,0,1176.9,0,9.5,0,135.5,0,41.8,0,0.597,0,0.382,0,0.002,0,11.0
F113222,Mannar,Ihalavila South,7.330583,81.215302,17.0,-187.3220660756935,Wetland,Peaty,Municipal,Grid,Fair,1180.0,1.0,Urban,364.6960796600551,107.5,0.414,0.371,0.147,Likely,0.0,68.0,18.45,1.09,0.4394,Yes,5399,No,High flood risk,True,2024-08-13,5.704034723889532,7.074116816197362,6.030433877093759,5.240002483546707,2.9678470700644555,0.7371640659767197,7.517596179989985,0.3735064227154693,0.7168389528871789,0.4417658421101638,-5.199337582605575,-0.3712264416153463,0.8638278171190907,0.6905895467989775,0.9438078168695488,2024,8,13,226,3,0,1,0.0,0,364.6960796600551,0,107.5,0,1.0,0,0.414,0,0.371,0,0.147,0,17.0
F113225,Kilinochchi,Kudapitiya Central,7.938515,80.979293,0.0,336.9,Scrub,Clay,Surface water,Grid,Good (paved),10.0,36.3,Rural,45.8,110.9,0.514,0.156,0.369,Likely,2.0,52.0,2.29,3.09,0.5332,No,5243,No,Other,True,2024-03-19,6.714531812200993,2.3978952727983707,4.574704360805289,5.257862861668417,1.1908875647772803,1.4085449700547104,0.0,0.4539695036709358,-0.0376459513751493,1.2640663695358172,0.6333171952445416,0.7753677527071385,0.5832394701046272,0.5084143621949561,0.7696418070959015,2024,3,19,79,1,0,0,336.9,0,45.8,0,110.9,0,36.3,0,0.514,0,0.156,0,0.369,0,0.0
F113227,Kalutara,Galapola West,7.947664,80.765778,194.0,232.0,Urban,Loamy,Municipal,Grid,No road access,842.0,24.6,Urban,81.9,194.2,0.787,0.509,0.239,Likely,0.0,65.0,2.36,3.53,0.6531,No,17400,No,High flood risk; No road access,True,2025-02-05,6.5784144041937305,6.736966958001855,4.891095902590105,5.618117721388114,1.2119409739751128,1.5107219394949427,35.21876204285104,0.6592785924941447,1.2049354338870706,0.783329858958644,0.0640267225378649,0.4116293566358963,1.9891848287966083,0.7912557997135724,0.7893505086766286,2025,2,5,36,1,0,0,232.0,0,81.9,0,194.2,0,24.6,0,0.787,0,0.509,0,0.239,0,194.0
F113228,Kandy,Udarawatta Central,8.110161,81.328303,1442.0,818.4,Agriculture,Peaty,Well,Missing,Good (paved),755.0,18.4,Rural,39.9,81.7,0.005,0.47,0.415,Likely,0.0,57.0,7.64,1.22,0.3575,No,6597,No,Other,True,2025-05-23,7.174569435968806,6.628041376179533,4.511950757977739,5.0929558423032715,2.1564025828159643,0.7975071958841881,116.62176313791302,0.0049928845062136,1.0752065081884394,1.4165485901901325,-0.2497214062148675,0.7982787779053468,0.6132643703761591,0.3401765228490734,0.677888870029328,2025,5,23,143,2,0,0,818.4,0,39.9,0,81.7,0,18.4,0,0.005,0,0.47,0,0.415,0,1442.0
F113230,Kalutara,Ihalapitiya,9.860861,81.099184,43.0,347.9,Forest,Peaty,Municipal,Grid,Good (paved),570.0,35.0,Rural,15.5,239.3,0.209,0.541,0.558,Likely,1.0,70.0,2.26,4.37,0.4216,No,5147,No,Other,True,2025-02-16,6.727788248583263,6.3473892096560105,4.200195328968356,5.769790449920967,1.181727195378616,1.6808279085207734,13.816684066185944,0.1977394060775791,1.3100166880582471,1.8693298669599512,0.5760748876486937,0.5964098028019489,0.9827007269272354,0.5959078193944728,0.2971342670658746,2025,2,16,47,1,0,0,347.9,0,15.5,0,239.3,0,35.0,0,0.209,0,0.541,0,0.558,0,43.0
F113231,Gampaha,Panapola South,7.79438,80.283086,29.0,515.8,Wetland,Loamy,Municipal,Off-grid (solar),Good (paved),1443.0,43.5,Urban,115.7,217.4,0.758,0.231,0.34,Likely,0.0,53.0,0.05,12.59,0.4289,Yes,15565,No,High flood risk,True,2023-12-30,6.910947927442876,7.275172319452771,5.117390984557391,5.69900632357445,0.048790164169432,2.6093342281630525,10.713812257519464,0.6383602626392301,0.2367988898819027,1.1595151955276424,0.965420306912084,-0.6487679219783471,0.9902787918508,0.6151987937486243,0.6755454569808468,2023,12,30,364,4,0,0,515.8,0,115.7,0,217.4,0,43.5,0,0.758,0,0.231,0,0.34,0,29.0
F113233,Galle,Kirikumbura,6.7535,80.73828,24.0,1740.1,Bare Soil,Loamy,Rainwater harvesting,Grid,Fair,1089.0,52.1,Urban,132.3,306.1,0.172,0.033,0.082,Unlikely,0.0,20.0,3.05,8.22,0.8059,Yes,6489,No,High flood risk; Poor infrastructure,True,2024-02-28,7.708634149418954,6.993932975223189,5.212211169316348,5.959123598550449,1.3987168811184478,2.221375037568502,9.462672949040154,0.1642431364377629,-0.4963895171794245,0.1957001783012039,1.3100166880582471,0.3999102452225398,1.271110953780346,0.6179367394669809,0.6806259488448254,2024,2,28,59,1,0,0,1740.1,0,132.3,0,306.1,0,52.1,0,0.172,0,0.033,0,0.082,0,24.0
F113234,Colombo,Kudavila South,6.482576,79.826515,25.0,221.6,Agriculture,Silty,Well,Grid,Poor (unpaved),1954.0,34.4,Urban,38.4,159.3,0.469,0.345,0.103,Likely,0.0,54.0,2.18,1.28,0.6862,Yes,4144,No,High flood risk,True,2024-04-18,6.5638523535947195,7.578145472419466,4.495348155729875,5.482597716059565,1.1568811967920856,0.8241754429663495,9.720727875943457,0.4181486868445866,0.6287243565705405,0.2769978177670494,0.5496162910697036,0.8759554083588831,0.6988292378317863,0.640815608325811,0.7149037943644422,2024,4,18,109,2,0,0,221.6,0,38.4,0,159.3,0,34.4,0,0.469,0,0.345,0,0.103,0,25.0
F113237,Anuradhapura,Kirikanda South,8.526316,80.769649,32.0,1376.3,Bare Soil,Peaty,Municipal,Grid,Fair,714.0,32.0,Rural,5.8,130.5,0.911,-0.077,-0.144,Unlikely,0.0,75.0,22.06,1.17,0.6674,Yes,4064,No,Other,True,2023-12-28,7.530317831019811,6.5722825426940075,4.043040006111645,5.35503115561632,3.138099514840913,0.7747271675523681,11.422622771807871,0.7466050990324664,-0.8985752511651354,-0.6800125783688008,0.4321042228423741,-0.5703423257275517,0.8306784615065451,0.5207993739446817,0.6141618415006646,2023,12,28,362,4,0,0,1376.3,0,5.8,0,130.5,0,32.0,0,0.911,0,-0.077,0,-0.144,0,32.0
F113238,Polonnaruwa,Polagama,9.108192,81.338169,8.0,78.3,Scrub,Silty,Surface water,Grid,Good (paved),10.0,39.9,Rural,147.8,127.9,0.731,0.18,-0.096,Unlikely,2.0,66.0,20.13,23.49,0.2315,Yes,6929,No,Other,True,2025-09-27,6.338059925659122,2.3978952727983707,5.293301599017827,5.3426718551487165,3.0506938316279655,3.1982648709640764,4.452518181536438,0.6187068007625869,0.0464357247705269,-0.4907212373994123,0.8056920745819013,-0.9157106949072716,0.9220518026253216,0.3971179544342909,0.6062117208925012,2025,9,27,270,3,0,0,78.3,0,147.8,0,127.9,0,39.9,0,0.731,0,0.18,0,-0.096,0,8.0
F113239,Hambantota,Kudapola South,9.71374,81.047973,185.0,622.7,Wetland,Silty,Municipal,Missing,Fair,653.0,1.0,Rural,38.9,181.0,0.362,0.235,0.669,Likely,0.0,45.0,4.04,15.7,0.2686,Yes,7309,No,High flood risk; Poor infrastructure,True,2025-04-15,7.012203353844292,6.483107351457199,4.500913040120643,5.568995326194573,1.6174060820832772,2.8154087194227095,34.21721875995358,0.3303783209871874,0.2471336338581233,2.155100334407792,-5.199337582605575,0.9520887853469188,0.6526781568399863,0.4757805519585299,0.713185527491337,2025,4,15,105,2,0,0,622.7,0,38.9,0,181.0,0,1.0,0,0.362,0,0.235,0,0.669,0,185.0
F113240,Kalutara,Mahamulla East,8.553827,80.194778,93.0,1963.5,Agriculture,Peaty,Municipal,Off-grid (solar),Fair,815.0,29.8,Rural,29.8,591.9,0.895,0.308,0.032,Unlikely,0.0,45.0,8.42,5.55,0.7925,Yes,4755,No,Other,True,2024-10-15,7.804209665151159,6.704414354964107,4.3944412297695425,6.511850184440376,2.2428350885882717,1.8794650496471603,22.44197141567193,0.7355226087352597,0.4935533950895456,0.0100367181549495,0.3255765657843933,-0.9365338402950542,0.8597926497907393,0.3864243153853283,0.6141982201125896,2024,10,15,289,4,0,0,1963.5,0,29.8,0,591.9,0,29.8,0,0.895,0,0.308,0,0.032,0,93.0
F113241,Kandy,Galavila South,6.344679,80.15973,582.0,4963.9,Wetland,Clay,Well,Off-grid (solar),Fair,1870.0,26.5,Urban,71.7,34.2,0.619,0.214,0.184,Likely,0.0,61.0,0.76,12.59,0.4914,Yes,6311,No,High flood risk,True,2025-05-20,8.603608978649168,7.534228326274089,4.811365793494142,4.748149304023418,0.5653138090500605,2.6093342281630525,68.13064084869806,0.5352543925292786,0.1765525604486302,0.584983876018925,0.1663673486153115,1.021138022007529,1.2210764190983916,0.8146101537351936,0.7612397179605485,2025,5,20,140,2,0,0,4963.9,0,71.7,0,34.2,0,26.5,0,0.619,0,0.214,0,0.184,0,582.0
F113242,Trincomalee,Polavila East,8.233903,80.858043,29.0,984.5,Scrub,Loamy,Municipal,Grid,Good (paved),261.0,8.2,Rural,157.4,144.0,0.881,0.018,0.018,Unlikely,0.0,71.0,17.57,0.88,0.6006,Yes,4773,No,Other,True,2025-07-27,7.294307833826524,5.568344503761097,5.340415465310782,5.416858208229153,2.9215473753646144,0.6312717768418579,10.713812257519464,0.7257815393268638,-0.5583922312531167,-0.0464357247705271,-0.7884553079874755,0.0724436800269606,0.6959493390751529,0.4302295126869102,0.6600193164402819,2025,7,27,208,3,0,0,984.5,0,157.4,0,144.0,0,8.2,0,0.881,0,0.018,0,0.018,0,29.0
F113245,Badulla,Pahalakanda South,6.412664,81.117127,792.0,405.1,Wetland,Silty,Missing,Grid,Good (paved),513.0,4.0,Missing,138.6,272.1,0.635,0.098,0.209,Likely,0.0,67.0,7.61,0.1,0.3565,Yes,13737,No,Other,True,2025-11-20,6.794023993080249,6.2422232654551655,5.245967504112199,5.867234253350405,2.1529243184396396,0.0953101798043248,81.81953710585769,0.5473736659327411,-0.2549019905594725,0.6768541480424047,-1.0272467187906675,-0.9463478311283924,0.7357221685811217,0.4963580881663182,0.9810854236739728,2025,11,20,324,4,0,0,405.1,0,138.6,0,272.1,0,4.0,0,0.635,0,0.098,0,0.209,0,792.0
F113246,Gampaha,Pahalawatta Central,7.724425,81.466565,59.0,2822.9,Plantation,Peaty,Well,Grid,Good (paved),1439.0,82.7,Urban,68.3,389.6,0.479,0.322,-0.266,Unlikely,0.0,58.0,9.26,2.49,0.4239,No,3670,No,Other,True,2025-02-12,8.104793419126308,7.272398392570047,4.78331099968692,6.154370864887902,2.328252839742623,1.249901736214336,16.8885597934209,0.4261624107704916,0.5467003923959779,-1.145543402583196,2.527955990501726,0.5532638234619532,0.7114621839234195,0.6686745582775813,0.7933907847680928,2025,2,12,43,1,0,0,2822.9,0,68.3,0,389.6,0,82.7,0,0.479,0,0.322,0,-0.266,0,59.0
F113249,Kalutara,Ihalathota North,8.266669,81.83504,49.0,265.1,Forest,Silty,Municipal,Grid,Fair,760.0,7.4,Rural,101.8,365.0,0.478,0.479,0.251,Likely,1.0,40.0,4.62,70.00446552466765,0.0124,Yes,15682,Yes,Missing,True,2024-04-20,6.62339800710487,6.634633357861686,5.030433725863431,6.100701325043533,1.7263316639055997,4.262742769777155,15.016042580075991,0.4253624327019623,1.102440367015165,0.8302341575863221,-0.8355583582575467,1.0262695772095412,0.5972003269579542,0.4777857232605664,0.9070629817566952,2024,4,20,111,2,0,0,265.1,0,101.8,0,365.0,0,7.4,0,0.478,0,0.479,0,0.251,0,49.0
F113252,Jaffna,Udunuwara North,6.202828,80.835896,113.0,4780.9,Plantation,Loamy,Surface water,Grid,Fair,570.0,11.9,Rural,69.6,184.3,0.573,-0.084,-0.046,Unlikely,0.0,55.0,5.87,2.51,0.2489,Yes,2453,No,Other,True,2024-02-26,8.569462581841295,6.3473892096560105,4.794130971624087,5.581503990761568,1.927164106234258,1.2556160374777745,25.311278225862424,0.5000258570809322,-0.9184977079651134,-0.2979179785635167,-0.5820090863157499,0.5166881755069191,1.0581269559728468,0.5846289832774615,0.8151754735041487,2024,2,26,57,1,0,0,4780.9,0,69.6,0,184.3,0,11.9,0,0.573,0,-0.084,0,-0.046,0,113.0
F113253,Kilinochchi,Mahakanda East,7.230774,81.804329,18.0,1419.9,Scrub,Clay,Well,Grid,Good (paved),249.0,27.8,Rural,6.2,248.0,0.598,0.077,0.078,Unlikely,1.0,60.0,11.94,2.83,0.4483,No,8779,No,Other,True,2024-05-02,7.55344272890858,5.521460917862246,4.0500331200819595,5.796576069233561,2.5603232890727545,1.3428648031925547,7.812730522319282,0.5192436450095752,-0.3295477057744347,0.1829275640059213,0.2213437015341658,1.0037074774266377,1.159160014709898,0.467314704788743,0.6039077034308551,2024,5,2,123,2,0,0,1419.9,0,6.2,0,248.0,0,27.8,0,0.598,0,0.077,0,0.078,0,18.0
F113254,Vavuniya,Panagama North,8.682443,81.093269,85.0,5.6,Urban,Loamy,Well,Grid,Good (paved),447.0,61.6,Urban,174.3,112.0,0.424,0.104,-0.543,Unlikely,1.0,56.0,5.4,1.87,0.0324,Yes,2119,No,Other,True,2025-10-08,6.200504610930751,6.104793232414985,5.4183173123107835,5.26357358604165,1.8562979903656265,1.0543120297715298,21.223580534851624,0.3816959733524426,-0.2329299312764848,-2.246331449883375,1.6949226766682983,-0.8443418383624255,0.6543446941336218,0.5571447593603441,0.6779167099311532,2025,10,8,281,4,0,0,5.6,0,174.3,0,112.0,0,61.6,0,0.424,0,0.104,0,-0.543,0,85.0
F113257,Anuradhapura,Kirikanda East,7.523163,81.144477,28.0,6334.6,Forest,Clay,Surface water,Grid,Good (paved),295.0,17.7,Rural,144.5,329.4,0.532,0.367,-0.076,Unlikely,0.0,75.0,29.100607558456364,5.23,0.8236,Yes,14428,No,Other,True,2025-04-30,8.82790763322054,5.69035945432406,5.276579594301653,6.017547828799574,3.404545356217447,1.8293763327993615,10.471017390063905,0.4681275285446144,0.7023154143045922,-0.4170023666077756,-0.2848281875311331,0.8226019633301451,1.1754314702724686,0.4863801251600882,0.7314636817477869,2025,4,30,120,2,0,0,6334.6,0,144.5,0,329.4,0,17.7,0,0.532,0,0.367,0,-0.076,0,28.0
F113262,Gampaha,Udaramulla East,6.649993,80.817282,35.0,2019.2,Plantation,Loamy,Surface water,Missing,Good (paved),1769.0,39.0,Urban,17.3,311.1,0.286,0.282,0.557,Likely,0.0,39.0,2.02,0.46,0.3603,Yes,10429,No,Other,True,2024-12-07,7.82668163470273,7.478734825567875,4.226824374208343,5.971951833774699,1.1052568313867783,0.3784364357202451,12.104944106357165,0.2656190316295186,0.4129002748790689,1.8666093988835963,0.761352674464305,-0.5639545512762796,0.9122386367557804,0.6018066098392709,0.7970680609343229,2024,12,7,342,4,0,0,2019.2,0,17.3,0,311.1,0,39.0,0,0.286,0,0.282,0,0.557,0,35.0
F113263,Kurunegala,Kirivila West,7.185182,79.734666,92.0,2115.5,Agriculture,Loamy,Well,Grid,Good (paved),241.0,18.3,Rural,39.2,143.4,0.535,-0.154,-0.107,Unlikely,0.0,55.0,1.55,13.15,0.498,Yes,2762,No,Other,True,2025-09-17,7.864380622775064,5.488937726156687,4.504237166547798,5.414190005122994,0.9360933591703348,2.649714624089247,22.292112441758153,0.4704779526480415,-1.1895222157453642,-0.5336357146904792,-0.2561982008475936,-0.8927702570409202,0.6607031432890291,0.5289544356676148,0.7099984316429316,2025,9,17,260,3,0,0,2115.5,0,39.2,0,143.4,0,18.3,0,0.535,0,-0.154,0,-0.107,0,92.0
F113264,Matale,Nayanuwara,8.799117,80.702679,597.0,2092.3,Forest,Loamy,Well,Off-grid (solar),Poor (unpaved),303.0,3.8,Rural,39.5,396.0,0.582,0.468,-0.108,Unlikely,0.0,48.0,8.81,0.54,0.5308,No,1546,No,Other,True,2025-06-18,7.855427520041687,5.717027701406222,4.507550279757667,6.167874018115159,2.2834022735772717,0.4317824164255378,69.17055664632613,0.5069642072431789,1.0685216155658543,-0.5379803848163829,-1.0315087602176445,0.5450955526919544,0.8412425515222256,0.3813900697650229,0.6549475967730372,2025,6,18,169,2,0,0,2092.3,0,39.5,0,396.0,0,3.8,0,0.582,0,0.468,0,-0.108,0,597.0
F113265,Hambantota,Galakanda East,8.007324,79.813609,158.0,748.8,Agriculture,Loamy,Tube-well,Grid,Good (paved),540.0,2.0,Rural,95.8,80.0,0.372,0.137,-0.215,Unlikely,1.0,40.0,9.49,0.22,1.0,No,1184,No,Poor infrastructure,True,2025-10-29,7.11979561744593,6.293419278846481,4.990428220003277,5.082463251230215,2.3504224224082058,0.1988508587451652,31.083498685672545,0.3387442440081398,-0.1106272825690696,-0.9594395929302966,-1.1070593519207448,-1.031323638420412,0.6488599987159561,0.5878428698705844,0.6850513853268698,2025,10,29,302,4,0,0,748.8,0,95.8,0,80.0,0,2.0,0,0.372,0,0.137,0,-0.215,0,158.0
F113267,Mannar,Kudakanda,9.706473,81.517607,12.0,5323.6,Scrub,Loamy,Municipal,Grid,Good (paved),936.0,40.9,Rural,0.5,182.7,0.226,0.269,-0.013,Unlikely,0.0,33.0,5.74,0.02,0.9627,No,3813,No,Other,True,2024-12-11,8.667507564945613,6.842683282238422,3.945445365294342,5.5754587214791025,1.9080599249242156,0.0198026272961797,5.924560546177895,0.2129334185973279,0.3655314769729693,-0.1650954314192633,0.8480746535481313,-0.4743121527265075,1.145177561491609,0.3955446595973678,0.5717656701868802,2024,12,11,346,4,0,0,5323.6,0,0.5,0,182.7,0,40.9,0,0.226,0,0.269,0,-0.013,0,12.0
F113268,Ratnapura,Galanuwara North,7.951846,80.809553,74.0,5926.3,Urban,Sandy,Municipal,Grid,Poor (unpaved),639.0,28.8,Urban,12.8,237.5,0.125,0.051,0.241,Likely,0.0,6.0,55.18179437959393,6.72,0.4647,No,5888,No,Poor infrastructure,True,2024-11-12,8.766191255723822,6.461468176353717,4.1588730533938865,5.764157876328924,4.0285927609950445,2.0438143640366846,19.467806216681904,0.1208114658498434,-0.4252277308747451,0.791883809137432,0.2769978177670494,-0.9051849790516164,0.5367257294990183,0.6432780260915205,0.5584539486919147,2024,11,12,317,4,0,0,5926.3,0,12.8,0,237.5,0,28.8,0,0.125,0,0.051,0,0.241,0,74.0
F113270,Batticaloa,Mahamulla Central,7.912884,81.185894,69.0,4474.2,Agriculture,Silty,Municipal,Off-grid (solar),Good (paved),244.0,27.4,Rural,58.5,349.0,0.562,0.114,0.349,Likely,0.0,5.0,0.32,0.51,0.4474,No,4381,No,Poor infrastructure,True,2023-12-24,8.509483094942128,5.501258210544727,4.697743515718111,6.06418180672351,0.2776317365982795,0.412109650826833,18.634298393773292,0.4915148116288613,-0.1957001783012041,1.1946284406765848,0.2008180598924124,-0.4464261653632162,0.7764134267055242,0.5332711989704695,0.6428699066942543,2023,12,24,358,4,0,0,4474.2,0,58.5,0,349.0,0,27.4,0,0.562,0,0.114,0,0.349,0,69.0
F113271,Batticaloa,Pahalawatta South,6.728159,80.054781,23.0,5521.8,Forest,Loamy,Surface water,Grid,Fair,523.0,42.7,Rural,6.6,296.1,0.396,0.446,0.194,Likely,1.0,51.0,3.34,11.93,0.5316,No,3769,No,Other,True,2025-10-21,8.701046532827377,6.261491684321042,4.05697766982789,5.932962624928077,1.4678743481123135,2.559550192783766,9.200262889253786,0.3586815138066266,0.9896968352818816,0.6241447422049652,0.9339099412610544,-0.9854965312832494,0.7127607327905616,0.4189889093613338,0.5671650417115242,2025,10,21,294,4,0,0,5521.8,0,6.6,0,296.1,0,42.7,0,0.396,0,0.446,0,0.194,0,23.0
F113272,Colombo,Uduvila East,8.508932,81.878944,46.0,485.0,Scrub,Loamy,Well,Grid,Good (paved),1234.0,8.3,Urban,83.3,115.0,0.73,0.159,0.179,Likely,2.0,42.0,3.05,0.31,0.0,Yes,10719,No,Other,True,2024-01-23,6.8797649289787275,7.118826249062078,4.901559426431315,5.278984540861819,1.3987168811184478,0.2700271372130601,14.4243744500841,0.6179755461688707,-0.0263489913918091,0.5642667997585257,-0.7833298589586443,-0.0926308022942442,0.7987721351619954,0.6865490516780783,0.7335041921085547,2024,1,23,23,1,0,0,485.0,0,83.3,0,115.0,0,8.3,0,0.73,0,0.159,0,0.179,0,46.0
F113273,Kegalle,Udukanda East,6.422699,80.124986,41.0,1383.6,Wetland,Peaty,Surface water,Grid,Good (paved),396.0,1.0,Rural,21.5,114.1,0.579,0.121,0.459,Likely,0.0,37.0,2.07,6.43,0.56035,Yes,5177,No,Other,True,2024-04-26,7.534227123916844,5.983936280687191,4.286332554863751,5.2743861402879695,1.1216775615991057,2.005525858729668,13.40188949590443,0.5046539328587194,-0.1663673486153114,1.569134439031618,-5.199337582605575,0.9287760890570192,0.690255317929159,0.4146871364772835,0.4872224920400409,2024,4,26,117,2,0,0,1383.6,0,21.5,0,114.1,0,1.0,0,0.579,0,0.121,0,0.459,0,41.0
